Run,ER,Spn,Ct,index,alpha,ln.alpha,beta,Smsy,Smsy80p,Sgen,Umsy
1790,46.78265255911202,952.5905191918947,837.4094808081052,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1798,46.78265255911202,956.8479069871657,841.1520930128343,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1806,46.78265255911202,961.1052947824368,844.8947052175631,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1814,46.78265255911202,965.3626825777078,848.6373174222921,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1822,46.78265255911202,969.620070372979,852.379929627021,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1830,46.78265255911202,973.87745816825,856.12254183175,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1838,46.78265255911202,978.134845963521,859.8651540364789,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1846,46.78265255911202,982.392233758792,863.607766241208,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1854,46.78265255911202,986.6496215540631,867.3503784459369,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1862,46.78265255911202,990.9070093493341,871.0929906506659,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1870,46.78265255911202,995.1643971446051,874.8356028553949,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1878,46.78265255911202,999.4217849398761,878.5782150601237,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1886,46.78265255911202,1003.6791727351472,882.3208272648527,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1894,46.78265255911202,1007.9365605304182,886.0634394695817,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1902,46.78265255911202,1012.1939483256892,889.8060516743108,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1910,46.78265255911202,1016.4513361209603,893.5486638790396,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1918,46.78265255911202,1020.7087239162313,897.2912760837686,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1926,46.78265255911202,1024.9661117115024,901.0338882884976,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1934,46.78265255911202,1029.2234995067734,904.7765004932265,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1942,46.78265255911202,1033.4808873020445,908.5191126979554,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1951,46.78265255911202,1038.2704485717243,912.7295514282756,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1959,46.78265255911202,1042.5278363669954,916.4721636330046,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1967,46.78265255911202,1046.7852241622666,920.2147758377334,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1975,46.78265255911202,1051.0426119575375,923.9573880424624,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1983,46.78265255911202,1055.2999997528086,927.7000002471914,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1991,46.78265255911202,1059.5573875480795,931.4426124519205,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
1999,46.78265255911202,1063.8147753433507,935.1852246566493,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2007,46.78265255911202,1068.0721631386216,938.9278368613783,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2015,46.78265255911202,1072.3295509338927,942.6704490661073,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2023,46.78265255911202,1076.5869387291636,946.4130612708362,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2031,46.78265255911202,1080.8443265244348,950.1556734755651,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2039,46.78265255911202,1085.1017143197057,953.8982856802942,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2047,46.78265255911202,1089.3591021149768,957.6408978850232,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2055,46.78265255911202,1093.6164899102478,961.3835100897521,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2063,46.78265255911202,1097.873877705519,965.126122294481,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2071,46.78265255911202,1102.13126550079,968.86873449921,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2079,46.78265255911202,1106.388653296061,972.6113467039389,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2087,46.78265255911202,1110.646041091332,976.353958908668,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2095,46.78265255911202,1114.903428886603,980.096571113397,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2103,46.78265255911202,1119.1608166818742,983.8391833181258,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2111,46.78265255911202,1123.418204477145,987.5817955228548,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2119,46.78265255911202,1127.6755922724162,991.3244077275838,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2127,46.78265255911202,1131.9329800676871,995.0670199323126,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2135,46.78265255911202,1136.1903678629583,998.8096321370416,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2143,46.78265255911202,1140.4477556582292,1002.5522443417707,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2151,46.78265255911202,1144.7051434535003,1006.2948565464997,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2159,46.78265255911202,1148.9625312487713,1010.0374687512286,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2167,46.78265255911202,1153.2199190440424,1013.7800809559575,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2175,46.78265255911202,1157.4773068393135,1017.5226931606865,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2183,46.78265255911202,1161.7346946345845,1021.2653053654154,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2191,46.78265255911202,1165.9920824298556,1025.0079175701444,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2199,46.78265255911202,1170.2494702251265,1028.7505297748735,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2207,46.78265255911202,1174.5068580203977,1032.4931419796023,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2215,46.78265255911202,1178.7642458156686,1036.2357541843312,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2223,46.78265255911202,1183.0216336109397,1039.9783663890603,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2231,46.78265255911202,1187.2790214062106,1043.7209785937891,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2239,46.78265255911202,1191.5364092014818,1047.4635907985182,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2247,46.78265255911202,1195.7937969967527,1051.2062030032473,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2256,46.78265255911202,1200.5833582664327,1055.4166417335673,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2264,46.78265255911202,1204.8407460617038,1059.1592539382962,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2272,46.78265255911202,1209.0981338569748,1062.901866143025,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2280,46.78265255911202,1213.355521652246,1066.644478347754,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2288,46.78265255911202,1217.6129094475168,1070.3870905524832,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2296,46.78265255911202,1221.870297242788,1074.129702757212,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2304,46.78265255911202,1226.1276850380589,1077.872314961941,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2312,46.78265255911202,1230.38507283333,1081.61492716667,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2320,46.78265255911202,1234.642460628601,1085.3575393713988,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2328,46.78265255911202,1238.899848423872,1089.100151576128,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2336,46.78265255911202,1243.157236219143,1092.842763780857,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2344,46.78265255911202,1247.4146240144141,1096.5853759855859,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2352,46.78265255911202,1251.672011809685,1100.3279881903147,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2360,46.78265255911202,1255.9293996049562,1104.0706003950438,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2368,46.78265255911202,1260.1867874002273,1107.8132125997727,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2376,46.78265255911202,1264.4441751954982,1111.5558248045015,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2384,46.78265255911202,1268.7015629907694,1115.2984370092306,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2392,46.78265255911202,1272.9589507860403,1119.0410492139597,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
2400,46.78265255911202,1277.2163385813114,1122.7836614186886,7,3,1.0986122886681098,5e-4,935.6530511822405,748.5224409457924,376.4835012202201,0.46782652559112026
0,0,0,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
8,0,8,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
16,0,16,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
24,0,24,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
32,0,32,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
40,0,40,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
48,0,48,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
56,0,56,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
64,0,64,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
72,0,72,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
80,0,80,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
88,0,88,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
96,0,96,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
104,0,104,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
112,0,112,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
120,0,120,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
128,0,128,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
136,0,136,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
144,0,144,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
153,0,153,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
161,0,161,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
169,0,169,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
177,0,177,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
185,0,185,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
193,0,193,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
201,0,201,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
209,0,209,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
217,0,217,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
225,0,225,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
233,0,233,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
241,0,241,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
249,0,249,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
257,0,257,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
265,0,265,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
273,0,273,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
281,0,281,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
289,0,289,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
297,0,297,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
305,0,305,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
313,0,313,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
321,0,321,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
329,0,329,0,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
337,0.552355732613285,335.1385611810932,1.8614388189067703,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
345,1.3445258735839485,340.3613857361354,4.638614263864622,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
353,2.136696014554612,345.45746306862225,7.5425369313777795,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
361,2.928866155525275,350.42679317855374,10.573206821446242,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
369,3.7210362964959387,355.26937606593,13.730623934070014,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
377,4.513206437466602,359.9852117307509,17.014788269249088,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
385,5.305376578437265,364.5743001730165,20.42569982698347,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
393,6.097546719407929,369.03664139272684,23.96335860727316,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
401,6.889716860378592,373.37223538988184,27.627764610118156,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
409,7.6818870013492555,377.5810821644816,31.418917835518457,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
417,8.47405714231992,381.6631817165259,35.33681828347406,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
425,9.266227283290583,385.61853404601504,39.38146595398498,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
433,10.058397424261246,389.4471391529488,43.5528608470512,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
441,10.85056756523191,393.1489970373273,47.851002962672716,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
449,11.642737706202572,396.72410769915047,52.27589230084955,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
458,12.533929114794569,400.59460465424087,57.405395345759125,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
466,13.326099255765232,403.900377468134,62.09962253186598,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
474,14.118269396735895,407.0794030594719,66.92059694052814,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
482,14.910439537706559,410.1316814282544,71.86831857174562,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
490,15.702609678677222,413.0572125744816,76.94278742551839,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
498,16.494779819647885,415.8559964981535,82.14400350184647,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
506,17.28694996061855,418.52803319927017,87.47196680072986,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
514,18.07912010158921,421.07332267783147,92.92667732216854,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
522,18.871290242559876,423.4918649338374,98.50813506616255,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
530,19.66346038353054,425.78365996728814,104.21634003271187,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
538,20.455630524501203,427.9487077781835,110.05129222181648,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
546,21.247800665471868,429.9870083665236,116.01299163347639,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
554,22.03997080644253,431.8985617323084,122.1014382676916,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
562,22.832140947413194,433.68336787553784,128.31663212446216,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
570,23.624311088383855,435.34142679621203,134.658573203788,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
578,24.41648122935452,436.8727384943309,141.1272615056691,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
586,25.208651370325182,438.2773029698945,147.72269703010556,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
594,26.000821511295847,439.5551202229027,154.44487977709733,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
602,26.79299165226651,440.70619025335554,161.2938097466444,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
610,27.585161793237173,441.7305130612532,168.26948693874675,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
618,28.377331934207838,442.62808864659553,175.37191135340444,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
626,29.1695020751785,443.3989170093826,182.60108299061739,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
634,29.961672216149164,444.04299814961433,189.95700185038572,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
642,30.753842357119826,444.56033206729074,197.43966793270928,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
650,31.54601249809049,444.9509187624118,205.04908123758818,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
658,32.33818263906115,445.21475823497764,212.78524176502236,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
666,33.13035278003182,445.35185048498806,220.64814951501194,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
674,33.92252292100248,445.36219551244324,228.6378044875567,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
682,34.71469306197314,445.24579331734316,236.75420668265684,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
690,35.506863202943805,445.0026438996877,244.99735610031223,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
698,36.29903334391447,444.632747259477,253.36725274052304,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
706,37.091203484885135,444.136103396711,261.86389660328905,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
714,37.883373625855796,443.5127123113896,270.48728768861037,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
722,38.675543766826465,442.7625740035129,279.23742599648705,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
730,39.467713907797126,441.88568847308096,288.114311526919,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
738,40.25988404876779,440.8820557200937,297.1179442799063,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
746,41.05205418973845,439.75167574455116,306.24832425544884,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
755,41.94324559833045,438.3284957326051,316.6715042673949,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
763,42.73541573930111,436.9287779091325,326.0712220908675,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
771,43.52758588027177,435.40231286310467,335.59768713689533,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
779,44.31975602124244,433.7491005945214,345.2508994054786,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
787,45.1119261622131,431.9691411033829,355.03085889661713,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
795,45.90409630318376,430.0624343896891,364.9375656103109,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
803,46.696266444154425,428.0289804534399,374.97101954656006,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
811,47.48843658512509,425.8687792946355,385.1312207053645,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
819,48.280606726095755,423.5818309132758,395.4181690867242,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
827,49.072776867066416,421.16813530936076,405.8318646906393,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
835,49.864947008037085,418.6276924828903,416.3723075171097,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
843,50.657117149007746,415.9605024338647,427.0394975661353,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
851,51.44928728997841,413.16656516228375,437.83343483771625,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
859,52.24145743094907,410.2458806681475,448.7541193318525,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
867,53.03362757191974,407.1984489514559,459.8015510485441,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
875,53.8257977128904,404.024270012209,470.975729987791,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
